sample_id,station_id,latitude,longitude,level_code,tara_nitrate_level,ebi_nitrate_level,darwin_nitrate_level,nitrate_level,tara_temperature,ebi_temperature,temperature,tara_salinity_level,ebi_salinity_level,salinity_level,tara_oxygen_level,ebi_oxygen_level,darwin_oxygen_level,oxygen_level,darwin_alkalinity
TARA_N010000112,Station194,73.3727,-168.6575,DCM,-0.748390,,11.243971,-0.748390,1.170200,,1.170200,30.805100,,30.805100,409.068900,,363.618530,409.068900,2158.791300
TARA_N010000121,Station196,71.8895,-154.9101,SUR,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_N010000146,Station196,71.8895,-154.9101,SUR,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_N010000177,Station201,74.3253,-85.9172,SUR,1.581400,,10.157342,1.581400,-1.624300,,-1.624300,30.854900,,30.854900,374.530300,,385.374880,374.530300,2176.284200
TARA_N010000205,Station201,74.3050,-85.6552,MES,3.102000,,,3.102000,-0.565620,,-0.565620,32.879800,,32.879800,286.773100,,,286.773100,
TARA_N010000209,Station201,74.3050,-85.6552,MES,3.102000,,,3.102000,-0.565620,,-0.565620,32.879800,,32.879800,286.773100,,,286.773100,
TARA_N010000478,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_N010000659,Station158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_N010000871,Station178,77.1604,73.2057,SUR,0.000000,,14.540370,14.540370,0.890890,,0.890890,34.026800,,34.026800,352.713200,,363.899780,352.713200,2180.143000
TARA_N010000899,Station188,78.2518,91.8557,SUR,0.000000,,13.791991,13.791991,-1.610800,,-1.610800,33.099700,,33.099700,394.748800,,364.418730,394.748800,2170.399400
TARA_P000000051,Station39,18.5702,66.4861,MES,14.064300,,,14.064300,23.264900,,23.264900,36.493200,,36.493200,69.379500,,,69.379500,
TARA_P000000218,Station72,-8.7026,-17.9398,DCM,0.190990,,,0.190990,23.819200,,23.819200,36.858600,,36.858600,196.488500,,,196.488500,
TARA_P000000305,Station41,14.5600,70.0117,SUR,0.028810,,13.983517,0.028810,29.109000,,29.109000,36.271700,,36.271700,187.543100,,198.711070,187.543100,1926.653700
TARA_P000000713,Station124,-9.1501,-140.4892,SUR,6.966400,,5.198631,6.966400,26.571300,,26.571300,35.575800,,35.575800,189.611600,,203.994060,189.611600,1990.756500
TARA_P000000835,Station82,-47.2129,-58.0594,SUR,17.290200,,15.085438,17.290200,7.607600,,7.607600,34.217700,,34.217700,303.119300,,300.995570,303.119300,2267.046600
TARA_P100000290,Station76,-21.0040,-35.3168,DCM,0.512830,,,0.512830,22.178300,,22.178300,37.030600,,37.030600,203.754200,,,203.754200,
TARA_P100000714,Station67,-32.2315,17.7083,SUR,0.910270,,13.116124,0.910270,12.830200,,12.830200,35.009600,,35.009600,248.259100,,253.205000,248.259100,2012.607800
TARA_P100000759,Station68,-31.0616,4.6617,SUR,1.615400,,13.263906,1.615400,16.811000,,16.811000,35.852500,,35.852500,234.412400,,246.665390,234.412400,1977.622600
TARA_P100000821,Station64,-29.4964,37.9974,DCM,-0.342970,,11.994243,-0.342970,22.223500,,22.223500,35.500800,,35.500800,208.223000,,222.919280,208.223000,1971.936900
TARA_P100000984,Station124,-9.1533,-140.5241,SUR,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_P100001734,Station85,-62.0349,-49.5383,SUR,27.541100,,27.681724,27.541100,0.668250,,0.668250,34.521500,,34.521500,343.733300,,365.500600,343.733300,2343.572300
TARA_P100003010,Station196,71.8912,-154.9078,SUR,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_P100003958,Station180,74.8024,76.1503,SUR,0.000000,,13.792972,13.792972,-1.001800,,-1.001800,29.383500,,29.383500,368.143100,,373.814400,368.143100,2165.417700
TARA_P100004382,Station175,79.2238,66.3443,SUR,4.338200,,14.843421,4.338200,1.167600,,1.167600,34.422100,,34.422100,380.417400,,369.512360,380.417400,2181.477300
TARA_P100004386,Station175,79.2238,66.3443,ZZZ,8.542200,,,8.542200,1.346000,,1.346000,35.079900,,35.079900,292.766700,,,292.766700,
TARA_R000000030,Station41,14.5536,70.0128,DCM,-0.349110,,13.993898,-0.349110,27.190500,,27.190500,36.676200,,36.676200,153.905000,,206.025850,153.905000,1911.543200
TARA_R000000035,Station41,14.5536,70.0128,DCM,-0.349110,,13.993898,-0.349110,27.190500,,27.190500,36.676200,,36.676200,153.905000,,206.025850,153.905000,1911.543200
TARA_R000000229,Station58,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_R000000429,Station68,-31.0198,4.6685,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_R000000453,Station68,-31.0266,4.6650,SUR,0.000000,,13.263906,13.263906,16.807100,,16.807100,35.855200,,35.855200,231.924000,,246.665390,231.924000,1977.622600
TARA_R000000542,Station76,-20.9354,-35.1803,SUR,0.030608,,12.688213,0.030608,23.352700,,23.352700,37.276700,,37.276700,205.993400,,212.381840,205.993400,1973.518100
TARA_R000000587,Station78,-30.1367,-43.2899,SUR,-0.317610,,13.948180,-0.317610,19.845800,,19.845800,36.495300,,36.495300,221.795400,,226.353320,221.795400,1973.025600
TARA_R000000594,Station78,-30.1471,-43.2915,MES,34.550200,,,34.550200,3.598300,,3.598300,34.524900,,34.524900,196.350400,,,196.350400,
TARA_R000000991,Station65,-35.2421,26.3048,DCM,0.000000,,12.810086,12.810086,21.814400,,21.814400,0.000000,,,206.402000,,228.376770,206.402000,1973.263900
TARA_R000001013,Station66,-34.8901,18.0459,DCM,0.000000,,14.055993,14.055993,15.026700,,15.026700,0.000000,,,240.730100,,242.385470,240.730100,1995.785200
TARA_R000001015,Station66,-34.8901,18.0459,DCM,0.000000,,14.055993,14.055993,15.026700,,15.026700,0.000000,,,240.730100,,242.385470,240.730100,1995.785200
TARA_R000001018,Station66,-34.8901,18.0459,DCM,0.000000,,14.055993,14.055993,15.026700,,15.026700,0.000000,,,240.730100,,242.385470,240.730100,1995.785200
TARA_R000001210,Station124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_R000001221,Station124,-9.0714,-140.5973,MIX,6.187300,,,6.187300,26.464300,,26.464300,35.557200,,35.557200,184.063800,,,184.063800,
TARA_R000001269,Station123,-8.9109,-140.2845,MIX,5.252900,,,5.252900,26.518300,,26.518300,35.527700,,35.527700,184.457600,,,184.457600,
TARA_R000001289,Station125,-8.9111,-142.5571,SUR,4.532500,,5.219904,4.532500,26.781500,,26.781500,35.595300,,35.595300,187.243300,,203.374240,187.243300,1990.160000
TARA_R000001447,Station138,6.3332,-102.9432,SUR,0.353410,,2.672438,0.353410,26.684900,,26.684900,33.659100,,33.659100,197.046200,,206.380480,197.046200,1926.605700
TARA_R000001973,Station109,2.0299,-84.5546,DCM,4.635700,,11.658548,4.635700,26.490800,,26.490800,34.524900,,34.524900,201.216600,,181.594860,201.216600,2085.459700
TARA_R000002004,Station102,-5.2529,-85.1545,SUR,10.958600,,6.780498,10.958600,24.711900,,24.711900,34.910000,,34.910000,206.609400,,214.054870,206.609400,2086.256300
TARA_R000002028,Station100,-13.0023,-95.9759,SUR,4.735200,,6.029202,4.735200,25.252300,,25.252300,36.004400,,36.004400,200.797000,,209.313140,200.797000,2013.926800
TARA_R010000353,Station173,78.9354,79.0604,DCM,6.088300,,15.213918,6.088300,-1.302200,,-1.302200,34.591900,,34.591900,352.038400,,361.833400,352.038400,2179.390600
TARA_R010000412,Station168,72.5128,44.0775,SUR,-3.944300,,12.623917,-3.944300,7.224300,,7.224300,35.100800,,35.100800,300.516900,,325.573550,300.516900,2160.924000
TARA_R010000419,Station168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_R010000421,Station168,72.5128,44.0775,SUR,-3.944300,,12.623917,-3.944300,7.224300,,7.224300,35.100800,,35.100800,300.516900,,325.573550,300.516900,2160.924000
TARA_R010000536,Station158,67.1610,0.3964,DCM,2.454800,,13.837697,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,307.236800,319.997900,2197.793000
TARA_R010000556,Station158,67.1178,0.3690,DCM,2.454800,,13.837697,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,307.236800,319.997900,2197.793000
TARA_R100000071,Station38,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_R100000076,Station38,19.0351,64.5638,MES,15.196700,,,15.196700,22.980300,,22.980300,36.528600,,36.528600,49.502900,,,49.502900,
TARA_R100000239,Station52,-16.9534,53.9601,DCM,0.531700,,,0.531700,27.051100,,27.051100,34.958700,,34.958700,192.391200,,,192.391200,
TARA_R100000307,Station64,-29.5046,37.9599,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_R100000484,Station39,18.5839,66.4727,DCM,-0.512730,,14.285589,-0.512730,26.266500,,26.266500,36.681900,,36.681900,164.101000,,206.210340,164.101000,1904.011700
TARA_R100000490,Station39,18.5918,66.6220,SUR,-0.860450,,14.196328,-0.860450,26.801500,,26.801500,36.457000,,36.457000,194.021100,,205.054870,194.021100,1905.315100
TARA_R100000681,Station123,-8.9068,-140.2830,SUR,3.317600,,5.194036,3.317600,26.581200,,26.581200,35.526600,,35.526600,189.891700,,202.110460,189.891700,1993.451200
TARA_R100000769,Station137,14.1747,-116.7038,DCM,4.507700,,,4.507700,23.710400,,23.710400,34.429000,,34.429000,160.419500,,,160.419500,
TARA_R100001022,Station70,-20.4091,-3.1759,SUR,0.297120,,14.491161,0.297120,19.777800,,19.777800,36.547700,,36.547700,215.371100,,232.221660,215.371100,1937.420800
TARA_R100001140,Station76,-20.9315,-35.1794,MES,34.739000,,,34.739000,3.837400,,3.837400,34.575200,,34.575200,184.865500,,,184.865500,
TARA_R100001231,Station65,-35.1728,26.2868,SUR,0.000000,,12.802575,12.802575,21.819700,,21.819700,35.613900,,35.613900,206.206200,,228.414050,206.206200,1973.179300
TARA_R100001232,Station65,-35.1728,26.2868,SUR,0.000000,,12.802575,12.802575,21.819700,,21.819700,35.613900,,35.613900,206.206200,,228.414050,206.206200,1973.179300
TARA_R100001452,Station100,-12.9723,-96.0122,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_R100001588,Station123,-8.9068,-140.2830,SUR,3.317600,,5.194036,3.317600,26.581200,,26.581200,35.526600,,35.526600,189.891700,,202.110460,189.891700,1993.451200
TARA_R100001589,Station123,-8.9109,-140.2845,MIX,5.252900,,,5.252900,26.518300,,26.518300,35.527700,,35.527700,184.457600,,,184.457600,
TARA_R100001598,Station123,-8.9068,-140.2830,SUR,3.317600,,5.194036,3.317600,26.581200,,26.581200,35.526600,,35.526600,189.891700,,202.110460,189.891700,1993.451200
TARA_R110000828,Station189,77.9668,116.6556,DCM,0.000000,,13.651070,13.651070,-0.764720,,-0.764720,32.993800,,32.993800,379.506300,,377.495330,379.506300,2167.774000
TARA_S100000907,Station30,33.9202,32.8261,DCM,-0.582590,,,-0.582590,17.884000,,17.884000,39.397600,,39.397600,218.747800,,,218.747800,
TARA_S200003003,Station22,39.8386,17.4155,SUR,0.000000,,13.490920,13.490920,16.893100,,16.893100,37.903700,,37.903700,222.406500,,227.152830,222.406500,2201.707300
TARA_X000001336,Station11,41.6663,2.7994,SUR,0.000000,,15.168049,15.168049,0.000000,,,0.000000,,,0.000000,,219.757320,219.757320,2106.741700
TARA_X000001430,Station18,35.7590,14.2574,SUR,0.000000,,15.592011,15.592011,21.437700,,21.437700,38.071800,,38.071800,207.397700,,223.236910,207.397700,2097.715300
TARA_Y000000173,Station100,-12.9794,-96.0232,DCM,-0.400010,,,-0.400010,19.509500,,19.509500,35.604200,,35.604200,228.246200,,,228.246200,
TARA_Y000000225,Station138,6.3559,-103.0598,MES,7.510300,,,7.510300,21.087800,,21.087800,34.747200,,34.747200,100.528300,,,100.528300,
TARA_Y000000316,Station39,18.5839,66.4727,DCM,-0.512730,,14.285589,-0.512730,26.266500,,26.266500,36.681900,,36.681900,164.101000,,206.210340,164.101000,1904.011700
TARA_Y000000356,Station122,-8.9971,-139.1963,SUR,4.586500,,5.200557,4.586500,26.545200,,26.545200,35.533300,,35.533300,185.445100,,202.331470,185.445100,1993.485600
TARA_Y000000372,Station125,-8.8999,-142.5461,MIX,5.540600,,,5.540600,26.761500,,26.761500,35.609300,,35.609300,168.321000,,,168.321000,
TARA_Y000000373,Station125,-8.8999,-142.5461,MIX,5.540600,,,5.540600,26.761500,,26.761500,35.609300,,35.609300,168.321000,,,168.321000,
TARA_Y100000060,Station42,6.0001,73.8955,SUR,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_Y100000064,Station42,6.0001,73.8955,SUR,-1.780900,,14.227695,-1.780900,29.978200,,29.978200,34.724900,,34.724900,188.904600,,196.882920,188.904600,1928.635600
TARA_Y100000115,Station48,-9.3921,66.4228,SUR,-1.897600,,12.502214,-1.897600,29.818100,,29.818100,34.330400,,34.330400,187.009800,,199.672910,187.009800,1956.908300
TARA_Y100000177,Station52,-16.9534,53.9601,DCM,0.531700,,,0.531700,27.051100,,27.051100,34.958700,,34.958700,192.391200,,,192.391200,
TARA_Y100000300,Station38,19.0393,64.4913,SUR,0.891260,,14.481865,0.891260,26.223500,,26.223500,36.790500,,36.790500,199.803600,,208.202560,199.803600,1906.783000
TARA_Y100000544,Station111,-16.9587,-100.6751,DCM,2.683500,,,2.683500,20.533600,,20.533600,35.911300,,35.911300,213.813300,,,213.813300,
TARA_Y100000715,Station82,-47.1863,-58.2902,SUR,15.864300,,15.085438,15.864300,7.322600,,7.322600,34.209700,,34.209700,304.849000,,300.995570,304.849000,2267.046600
TARA_Y100000833,Station84,-60.2287,-60.6476,SUR,24.595100,,23.275087,24.595100,1.836100,,1.836100,33.882100,,33.882100,338.392200,,343.637330,338.392200,2321.467000
TARA_Y100001013,Station137,14.2035,-116.6261,SUR,3.441600,,3.500513,3.441600,26.411000,,26.411000,34.044900,,34.044900,195.129200,,206.626360,195.129200,1923.477200
TARA_Y100001022,Station137,14.2025,-116.6433,MES,6.814900,,,6.814900,20.337400,,20.337400,34.554600,,34.554600,117.594800,,,117.594800,
TARA_Y100001047,Station138,6.3559,-103.0598,MES,7.510300,,,7.510300,21.087800,,21.087800,34.747200,,34.747200,100.528300,,,100.528300,
TARA_Y110000029,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_Y110000073,Station158,67.1610,0.3964,DCM,2.454800,,13.837697,2.454800,6.975400,,6.975400,35.308100,,35.308100,319.997900,,307.236800,319.997900,2197.793000
TARA_Y110000152,Station189,77.9028,117.1545,SUR,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_Y110000182,Station196,71.8895,-154.9101,SUR,0.625710,,7.603312,0.625710,2.548400,,2.548400,28.935100,,28.935100,335.681800,,346.291780,335.681800,2153.713400
TARA_Y110001359,Station209,64.7127,-53.0106,SUR,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_Y110001360,Station209,64.7127,-53.0106,SUR,2.848800,,11.479458,2.848800,2.386300,,2.386300,32.815500,,32.815500,321.214900,,314.742980,321.214900,2199.857400
TARA_A100000183,Station18,35.7590,14.2574,SUR,0.000000,,15.592011,15.592011,21.437700,,21.437700,38.071800,,38.071800,207.397700,,223.236910,207.397700,2097.715300
TARA_A100000410,Station25,39.3991,19.3997,DCM,0.000000,,13.526254,13.526254,15.394300,,15.394300,38.619100,,38.619100,240.079800,,235.739490,240.079800,2200.590800
TARA_A100000436,Station25,39.2143,19.4060,SUR,0.000000,,13.616570,13.616570,18.420600,,18.420600,38.375500,,38.375500,217.156800,,225.910190,217.156800,2196.083500
TARA_A100000570,Station23,42.1735,17.7252,DCM,0.000000,,12.568941,12.568941,15.442500,,15.442500,38.628000,,38.628000,223.442700,,251.593050,223.442700,2235.967800
TARA_A100000584,Station18,35.7528,14.2765,DCM,0.000000,,15.158144,15.158144,16.929900,,16.929900,38.222400,,38.222400,231.573300,,247.789870,231.573300,2127.943600
TARA_A100000888,Station18,35.7590,14.2574,SUR,0.000000,,15.592011,15.592011,21.437700,,21.437700,38.071800,,38.071800,207.397700,,223.236910,207.397700,2097.715300
TARA_A100001006,Station30,33.9235,32.8118,DCM,0.201840,,,0.201840,18.678500,,18.678500,39.377600,,39.377600,220.983300,,,220.983300,
TARA_A100001049,Station32,23.4183,37.2450,DCM,0.712630,,,0.712630,26.130300,,26.130300,40.389100,,40.389100,180.388600,,,180.388600,
TARA_A100001073,Station32,23.4183,37.2450,DCM,0.712630,,,0.712630,26.130300,,26.130300,40.389100,,40.389100,180.388600,,,180.388600,
TARA_A100001080,Station32,23.3600,37.2183,SUR,-0.508530,,19.909714,-0.508530,25.813600,,25.813600,39.934800,,39.934800,188.129600,,202.071370,188.129600,1984.399900
TARA_A100001103,Station32,23.3867,37.2133,DCM,0.572320,,,0.572320,26.134600,,26.134600,40.375300,,40.375300,181.768700,,,181.768700,
TARA_A100001151,Station32,23.3600,37.2183,SUR,-0.508530,,19.909714,-0.508530,25.813600,,25.813600,39.934800,,39.934800,188.129600,,202.071370,188.129600,1984.399900
TARA_A100001214,Station33,21.9467,38.2517,SUR,0.074824,,18.914629,0.074824,27.330400,,27.330400,39.121600,,39.121600,182.762200,,199.383970,182.762200,1980.725600
TARA_A100001229,Station33,21.9467,38.2517,SUR,0.074824,,18.914629,0.074824,27.330400,,27.330400,39.121600,,39.121600,182.762200,,199.383970,182.762200,1980.725600
TARA_A100001326,Station30,33.9202,32.8261,DCM,-0.582590,,,-0.582590,17.884000,,17.884000,39.397600,,39.397600,218.747800,,,218.747800,
TARA_A100001384,Station31,27.1600,34.8350,SUR,-0.137280,,21.797586,-0.137280,25.058100,,25.058100,40.172400,,40.172400,189.506300,,207.172780,189.506300,1994.622200
TARA_A100001387,Station31,27.1600,34.8350,SUR,-0.137280,,21.797586,-0.137280,25.058100,,25.058100,40.172400,,40.172400,189.506300,,207.172780,189.506300,1994.622200
TARA_A100001442,Station31,27.1550,34.8300,SUR,-0.137280,,21.797586,-0.137280,25.058100,,25.058100,40.172400,,40.172400,189.506300,,207.172780,189.506300,1994.622200
TARA_A100001448,Station31,27.1550,34.8300,SUR,-0.137280,,21.797586,-0.137280,25.058100,,25.058100,40.172400,,40.172400,189.506300,,207.172780,189.506300,1994.622200
TARA_A100001527,Station30,33.9235,32.8118,DCM,0.201840,,,0.201840,18.678500,,18.678500,39.377600,,39.377600,220.983300,,,220.983300,
TARA_A100001586,Station30,33.9235,32.8118,DCM,0.201840,,,0.201840,18.678500,,18.678500,39.377600,,39.377600,220.983300,,,220.983300,
TARA_A100002379,Station32,23.4183,37.2450,DCM,0.712630,,,0.712630,26.130300,,26.130300,40.389100,,40.389100,180.388600,,,180.388600,
TARA_A100002381,Station32,23.4183,37.2450,DCM,0.712630,,,0.712630,26.130300,,26.130300,40.389100,,40.389100,180.388600,,,180.388600,
TARA_A100002389,Station32,23.4183,37.2450,DCM,0.572320,,,0.572320,26.134600,,26.134600,40.375300,,40.375300,181.768700,,,181.768700,
TARA_B000000249,Station39,18.5918,66.6220,SUR,-0.860450,,14.196328,-0.860450,26.801500,,26.801500,36.457000,,36.457000,194.021100,,205.054870,194.021100,1905.315100
TARA_B000000253,Station39,18.5839,66.4727,DCM,-0.512730,,14.285589,-0.512730,26.266500,,26.266500,36.681900,,36.681900,164.101000,,206.210340,164.101000,1904.011700
TARA_B000000268,Station38,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_B000000285,Station38,19.0284,64.5126,DCM,1.081000,,14.591483,1.081000,25.777700,,25.777700,0.000000,,,146.548700,,208.617860,146.548700,1903.776500
TARA_B000000326,Station36,20.8183,63.5047,SUR,0.000000,,14.471829,14.471829,25.511900,,25.511900,36.703500,,36.703500,0.000000,,210.309250,210.309250,1906.030600
TARA_B000000416,Station64,-29.5019,37.9889,SUR,0.000000,,12.021952,12.021952,22.173500,,22.173500,35.501800,,35.501800,209.574500,,223.520480,209.574500,1972.040300
TARA_B000000480,Station66,-34.9449,17.9189,SUR,2.384800,,14.088745,2.384800,15.028500,,15.028500,35.489900,,35.489900,238.929900,,242.565550,238.929900,1994.753800
TARA_B000000508,Station64,-29.5333,37.9117,DCM,-0.342970,,12.088309,-0.342970,22.234800,,22.234800,35.500600,,35.500600,208.144400,,223.785250,208.144400,1972.431200
TARA_B000000533,Station62,-22.3368,40.3412,SUR,-0.342970,,11.755020,-0.342970,25.083400,,25.083400,35.491500,,35.491500,199.614300,,212.853600,199.614300,1967.207900
TARA_B000000551,Station58,-17.2855,42.2866,DCM,0.820270,,11.530273,0.820270,24.986000,,24.986000,35.324200,,35.324200,180.299600,,212.838130,180.299600,1964.360800
TARA_B000000654,Station68,-31.0270,4.6802,DCM,0.000000,,13.341141,13.341141,16.786700,,16.786700,35.856300,,35.856300,232.106800,,246.083240,232.106800,1977.899000
TARA_B000000667,Station68,-31.0266,4.6650,SUR,0.000000,,13.263906,13.263906,16.807100,,16.807100,35.855200,,35.855200,231.924000,,246.665390,231.924000,1977.622600
TARA_B000000675,Station68,-31.0198,4.6685,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B000000716,Station70,-20.4075,-3.1641,MES,0.000000,,,,0.000000,,,0.000000,,,0.000000,,,,
TARA_B000001200,Station102,-5.2610,-85.1678,MES,16.713400,,,16.713400,19.724300,,19.724300,34.996700,,34.996700,114.299500,,,114.299500,
TARA_B000001263,Station109,2.0299,-84.5546,DCM,4.635700,,11.658548,4.635700,26.490800,,26.490800,34.524900,,34.524900,201.216600,,181.594860,201.216600,2085.459700
TARA_B000001265,Station109,2.0299,-84.5546,DCM,4.635700,,11.658548,4.635700,26.490800,,26.490800,34.524900,,34.524900,201.216600,,181.594860,201.216600,2085.459700
TARA_B000001285,Station111,-16.9601,-100.6335,SUR,2.302100,,8.000546,2.302100,22.769300,,22.769300,36.140600,,36.140600,208.944600,,214.996340,208.944600,2052.246800
TARA_B000001484,Station100,-13.0023,-95.9759,SUR,4.735200,,6.029202,4.735200,25.252300,,25.252300,36.004400,,36.004400,200.797000,,209.313140,200.797000,2013.926800
TARA_B000001485,Station100,-12.9723,-96.0122,DCM,1.185500,,8.249334,1.185500,19.972700,,19.972700,35.636800,,35.636800,224.408400,,223.316390,224.408400,2042.135500
TARA_B000001691,Station124,-9.1504,-140.5216,SUR,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_B000001692,Station124,-9.1504,-140.5216,SUR,4.878600,,5.191730,4.878600,26.520300,,26.520300,35.551800,,35.551800,190.695900,,203.858730,190.695900,1990.720500
TARA_B000003085,Station137,14.2075,-116.6468,DCM,3.896100,,3.906346,3.896100,22.811900,,22.811900,34.471500,,34.471500,164.783900,,227.456020,164.783900,1942.402700
TARA_B010000010,Station188,78.3322,91.6427,DCM,0.000000,,14.079962,14.079962,-1.652100,,-1.652100,33.842700,,33.842700,366.412600,,371.125030,366.412600,2172.507800
TARA_B010000082,Station189,77.9028,117.1545,SUR,0.000000,,13.522399,13.522399,-0.306070,,-0.306070,31.480900,,31.480900,371.327300,,377.849100,371.327300,2166.962400
TARA_B010000148,Station193,71.0704,174.9916,SUR,-7.388900,,7.591026,-7.388900,2.453700,,2.453700,29.168600,,29.168600,339.319300,,356.671630,339.319300,2148.629600
TARA_B010000176,Station175,79.2233,66.3435,SUR,4.338200,,14.843421,4.338200,1.167600,,1.167600,34.422100,,34.422100,380.417400,,369.512360,380.417400,2181.477300
TARA_B010000190,Station175,79.2026,66.4827,ZZZ,10.364100,,,10.364100,1.418400,,1.418400,35.040500,,35.040500,292.599300,,,292.599300,
TARA_B010000376,Station173,78.9564,79.4201,SUR,3.742000,,14.955015,3.742000,-0.421500,,-0.421500,33.688200,,33.688200,390.279500,,368.370200,390.279500,2178.135500
TARA_B010000436,Station168,72.5128,44.0775,SUR,-3.944300,,12.623917,-3.944300,7.224300,,7.224300,35.100800,,35.100800,300.516900,,325.573550,300.516900,2160.924000
TARA_B010000437,Station168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_B010000464,Station168,72.5432,44.1020,DCM,-3.672100,,14.842140,-3.672100,5.880800,,5.880800,35.138800,,35.138800,313.440400,,344.009740,313.440400,2173.190200
TARA_B010000468,Station168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_B010000483,Station168,72.5199,44.0552,MIX,-4.708300,,12.652902,-4.708300,7.634700,,7.634700,35.087700,,35.087700,299.063900,,326.342600,299.063900,2161.320600
TARA_B010000528,Station163,76.1246,1.3648,MES,10.762100,,,10.762100,0.013771,,0.013771,35.109100,,35.109100,312.946300,,,312.946300,
TARA_B010000558,Station158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_B010000571,Station158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_B010000572,Station158,67.1410,0.2355,SUR,4.944700,,13.366856,4.944700,6.843200,,6.843200,35.328700,,35.328700,313.130600,,301.131560,313.130600,2194.130400
TARA_B010000579,Station158,67.1675,0.2177,MES,12.453000,,,12.453000,-0.120120,,-0.120120,35.065000,,35.065000,293.768000,,,293.768000,
TARA_B010000604,Station155,54.5451,-16.7943,DCM,8.195100,,15.607829,8.195100,10.909400,,10.909400,35.508700,,35.508700,264.191900,,280.240900,264.191900,2155.588900
TARA_B010000670,Station201,74.3386,-85.6208,DCM,5.608500,,11.917982,5.608500,-0.255390,,-0.255390,31.929100,,31.929100,353.836600,,377.053500,353.836600,2179.312300
TARA_B010000733,Station206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_B010000745,Station206,70.9433,-53.5127,MES,12.574000,,,12.574000,2.809100,,2.809100,34.744600,,34.744600,215.369700,,,215.369700,
TARA_B010000796,Station201,74.2987,-85.7806,SUR,1.646100,,10.157342,1.646100,-1.532800,,-1.532800,31.006800,,31.006800,372.162100,,385.374880,372.162100,2176.284200
TARA_B010000953,Station178,77.1604,73.2057,SUR,0.000000,,14.540370,14.540370,0.890890,,0.890890,34.026800,,34.026800,352.713200,,363.899780,352.713200,2180.143000
TARA_B010001003,Station208,69.1136,-51.5086,SUR,1.679100,,0.000000,1.679100,3.211500,,3.211500,33.151300,,33.151300,303.026800,,0.000000,303.026800,0.000000
